id,name,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,availability_365,bedrooms,bathrooms,review_scores_rating,accommodates,reviews_per_month,host_since,price_per_bedroom,price_per_bathroom,price_per_person,host_experience_years,experienced_host,luxury_flag
6360976,Quintessential SF Russian Hill 2BR Apt with VIEWS,25196982,Russian Hill,Entire home/apt,195.0,30,109,76,2.0,1.5,4.65,5,0.89,2014-12-25,97.5,130.0,39.0,10.545205479452054,True,False
6374167,Lovely Private Room,33217272,Haight Ashbury,Private room,81.0,7,164,218,1.0,1.0,4.91,2,1.4,2015-05-12,81.0,81.0,40.5,10.167123287671233,True,False
6376338,"Mid-Century 4 Bedroom/3 Bath, Parking",33232844,Inner Sunset,Entire home/apt,491.0,4,26,47,4.0,3.0,4.92,8,0.31,2015-05-12,122.75,163.66666666666666,61.375,10.167123287671233,True,False
6423158,Mediterranean style private studio,33511564,West of Twin Peaks,Entire home/apt,175.0,2,515,294,1.0,1.0,4.93,3,4.2,2015-05-16,175.0,175.0,58.333333333333336,10.156164383561643,True,False
6430646,"Room in Elegant, Private, Serene House with Beautiful Furnishings",4098848,Twin Peaks,Private room,102.0,2,445,204,1.0,1.0,4.89,2,3.63,2012-11-08,102.0,102.0,51.0,12.673972602739726,True,False
6435497,"Amazing views, Private Floor, 2bed, 2bath",930744,Marina,Private room,313.0,1,76,45,2.0,2.0,4.95,4,1.32,2011-08-06,156.5,156.5,78.25,13.934246575342465,True,False
6453774,SF Hotel Studio: Union Square (1),22267033,Downtown/Civic Center,Entire home/apt,292.0,2,50,365,0.0,1.0,4.88,4,0.41,2014-10-08,inf,292.0,73.0,10.758904109589041,True,False
6494663,Comfy Room A with private full-bath in Parkside,33948993,Outer Sunset,Private room,86.0,1,540,278,1.0,1.0,4.88,3,4.42,2015-05-22,86.0,86.0,28.666666666666668,10.139726027397261,True,False
6505426,Noe/Castro 1BD Hideaway,18949688,Noe Valley,Entire home/apt,167.0,2,251,13,1.0,1.0,4.93,4,2.1,2014-07-26,167.0,167.0,41.75,10.961643835616439,True,False
6512986,Hilltop 2BR Apartment with Stunning View,8990678,Bernal Heights,Entire home/apt,250.0,30,47,278,2.0,1.0,4.94,4,0.38,2013-09-22,125.0,250.0,62.5,11.802739726027397,True,False
6522477,Mission/Noe Valley - Katz House Rm 3of3,7212456,Noe Valley,Private room,250.0,5,11,360,1.0,1.0,4.91,2,0.14,2013-07-01,250.0,250.0,125.0,12.03013698630137,True,False
6523507,Hand Crafted Cottage,6777981,Noe Valley,Entire home/apt,290.0,3,223,307,0.0,1.0,4.98,2,1.85,2013-06-06,inf,290.0,145.0,12.098630136986301,True,False
6529234,SAN FRANCISCO STUDIO,8077748,Bernal Heights,Entire home/apt,98.0,30,144,98,1.0,1.0,4.83,2,1.3,2013-08-11,98.0,98.0,49.0,11.917808219178083,True,False
6557736,Comfy Room B with private bathroom in Parkside,33948993,Outer Sunset,Private room,85.0,1,527,271,1.0,1.0,4.87,3,4.32,2015-05-22,85.0,85.0,28.333333333333332,10.139726027397261,True,False
6628985,Classic Studio Lower Pac Height,2686174,Western Addition,Entire home/apt,104.0,3,436,35,1.0,1.0,4.85,2,3.6,2012-06-19,104.0,104.0,52.0,13.063013698630137,True,False
6648062,Modern View Home with a Private Deck,34799523,Bernal Heights,Private room,99.0,3,67,259,1.0,1.0,4.76,2,0.55,2015-06-02,99.0,99.0,49.5,10.10958904109589,True,False
6649234,SF Hotel Studio: Union Square (5),22267033,Downtown/Civic Center,Entire home/apt,357.0,2,10,365,0.0,1.0,4.8,4,0.08,2014-10-08,inf,357.0,89.25,10.758904109589041,True,False
6684182,"Grand 1868 Victorian, Family-Friendly w/ Hot Tub",5042067,Mission,Entire home/apt,396.0,2,196,197,3.0,1.5,4.97,6,1.61,2013-02-10,132.0,264.0,66.0,12.416438356164383,True,False
6705522,Spacious 4BR Flat in San Francisco,31224596,Parkside,Entire home/apt,150.0,3,307,118,4.0,2.0,4.83,10,2.59,2015-04-14,37.5,75.0,15.0,10.243835616438357,True,False
6713990,Comfortable Artistic Condo,18818082,Mission,Entire home/apt,170.0,10,25,27,2.0,1.0,4.96,3,0.21,2014-07-24,85.0,170.0,56.666666666666664,10.967123287671233,True,False
6730473,Penthouse apartment w skylights,10501924,Western Addition,Entire home/apt,87.0,30,79,310,1.0,1.0,4.58,2,0.65,2013-12-08,87.0,87.0,43.5,11.591780821917808,True,False
6747672,"Quiet, Contemporary Castro 1BR",17085862,Castro/Upper Market,Entire home/apt,186.0,30,73,281,1.0,1.0,4.96,2,0.6,2014-06-21,186.0,186.0,93.0,11.057534246575342,True,False
6748645,Sunny Art-filled Noe Valley Views!,3109494,Noe Valley,Entire home/apt,425.0,4,88,185,3.0,2.0,4.98,4,0.73,2012-07-31,141.66666666666666,212.5,106.25,12.947945205479453,True,False
6749412,"Beautiful Potrero Hill Apt, Parking",4221614,Potrero Hill,Entire home/apt,237.0,30,229,345,1.0,1.0,4.74,6,1.88,2012-11-23,237.0,237.0,39.5,12.632876712328768,True,False
6798145,NEW! Stunning San Francisco Home ~ 5 Mi to Dtwn!,35509920,Bayview,Entire home/apt,127.0,30,1,44,2.0,1.5,5.0,6,0.07,2015-06-10,63.5,84.66666666666667,21.166666666666668,10.087671232876712,True,False
6836411,SF Hotel Studio: Union Square (4),22267033,Downtown/Civic Center,Entire home/apt,333.0,2,19,365,0.0,1.0,4.89,4,0.16,2014-10-08,inf,333.0,83.25,10.758904109589041,True,False
6836785,Studio Apartment on quiet street in The Mission,727246,Mission,Entire home/apt,174.0,2,262,243,0.0,1.0,4.64,3,2.16,2011-06-21,inf,174.0,58.0,14.06027397260274,True,False
6836928,Huge & Sunny 3 Bedroom Loft w/ parking 30 day min,4486349,South of Market,Entire home/apt,800.0,30,18,305,3.0,2.5,4.72,6,0.15,2012-12-25,266.6666666666667,320.0,133.33333333333334,12.545205479452054,True,True
6883183,Elegant Union Square hotel room,23593310,Downtown/Civic Center,Hotel room,265.0,2,34,356,1.0,1.0,4.91,4,0.29,2014-11-11,265.0,265.0,66.25,10.665753424657535,True,False
6884454,"Lux Large 2BR, Separate Entry, New Renovation",20037498,Potrero Hill,Entire home/apt,319.0,3,77,81,2.0,1.0,4.99,6,0.65,2014-08-14,159.5,319.0,53.166666666666664,10.90958904109589,True,False
6885422,Lovely bright home in best location,335127,Noe Valley,Entire home/apt,395.0,3,59,33,3.0,2.0,4.93,5,0.5,2011-01-04,131.66666666666666,197.5,79.0,14.520547945205479,True,False
6898334,Condo in Pacific Heights/Cow Hollow,24157036,Pacific Heights,Entire home/apt,225.0,30,5,168,1.0,1.0,4.2,2,0.04,2014-11-25,225.0,225.0,112.5,10.627397260273973,True,False
6915497,Lovely 3BR Mission Home with Garden,36237660,Mission,Entire home/apt,360.0,3,77,54,3.0,1.5,4.84,8,0.64,2015-06-19,120.0,240.0,45.0,10.063013698630137,True,False
6934867,Spacious 3BR Home by Beach and GG Park,25943995,Outer Sunset,Entire home/apt,260.0,30,15,301,3.0,1.0,4.73,6,0.13,2015-01-11,86.66666666666667,260.0,43.333333333333336,10.498630136986302,True,False
6934874,Beautiful SF 2BR w/ Ocean Views,25943995,Outer Sunset,Entire home/apt,194.0,30,88,307,2.0,1.0,4.81,4,0.73,2015-01-11,97.0,194.0,48.5,10.498630136986302,True,False
6940354,Private Room in Beautiful SF Home,31607663,West of Twin Peaks,Private room,123.0,3,6,365,1.0,1.0,4.83,1,0.05,2015-04-20,123.0,123.0,123.0,10.227397260273973,True,False
6957662,"Modern, private, separate apartment & garden.",36481063,Noe Valley,Entire home/apt,210.0,5,199,339,1.0,1.0,4.84,3,1.64,2015-06-22,210.0,210.0,70.0,10.054794520547945,True,False
6970746,Serene Space near GG park and the Presidio.,36470371,Presidio Heights,Private room,140.0,2,232,43,1.0,1.0,4.94,2,1.92,2015-06-22,140.0,140.0,70.0,10.054794520547945,True,False
6973383,Female host Laminate floor spacious lockable,22402,Outer Mission,Private room,66.0,4,59,119,1.0,2.0,4.93,1,0.52,2009-06-20,66.0,33.0,66.0,16.063013698630137,True,False
6985131,"Cozy, Garden Secure Private Entrance Room & Bath.",36060750,Ocean View,Private room,104.0,3,204,152,1.0,1.0,4.85,2,1.7,2015-06-17,104.0,104.0,52.0,10.068493150684931,True,False
7004802,"2 br sunny apartment, heart of SF",10534054,Mission,Entire home/apt,248.0,4,51,8,2.0,1.0,4.84,3,0.42,2013-12-09,124.0,248.0,82.66666666666667,11.58904109589041,True,False
7007759,Rooms with private entrance 独立一房一厅,36734328,Ocean View,Private room,235.0,3,15,363,1.0,1.0,4.93,4,0.13,2015-06-25,235.0,235.0,58.75,10.046575342465754,True,False
7009791,Private Room in Beautiful Edwardian near GG Park,58930,Inner Richmond,Private room,150.0,2,28,0,1.0,2.0,4.93,3,0.23,2009-12-01,150.0,75.0,50.0,15.613698630136986,True,False
7027139,☆BEACHSIDE/PARKSIDE LUXURY SUITE☆,34592529,Outer Sunset,Private room,171.0,30,38,359,1.0,1.0,4.92,2,0.32,2015-05-30,171.0,171.0,85.5,10.117808219178082,True,False
7035672,"BnB of Bianca: Private Studio, View, & Parking",36886391,Parkside,Entire home/apt,199.0,3,109,0,0.0,1.0,4.94,2,0.91,2015-06-27,inf,199.0,99.5,10.04109589041096,True,False
7073115,"Queen 1 Guest, SFSU, Stern Grove, Pvt Bath & Entry",11609628,Lakeshore,Private room,75.0,2,404,110,1.0,1.0,4.96,1,3.35,2014-01-24,75.0,75.0,75.0,11.463013698630137,True,False
7086626,"Full, SFSU, Stern Grove, Pvt Bath & Entry for Solo",11609628,Lakeshore,Private room,75.0,2,330,113,1.0,1.0,4.92,1,2.73,2014-01-24,75.0,75.0,75.0,11.463013698630137,True,False
7162627,Great Hayes Valley 1 BR (#5),3977854,Western Addition,Entire home/apt,140.0,30,30,324,1.0,1.0,4.93,2,0.25,2012-10-25,140.0,140.0,70.0,12.712328767123287,True,False
7182761,Private Suite in stunning Potrero Hill,17331617,Potrero Hill,Private room,141.0,3,333,348,1.0,1.0,4.95,2,2.79,2014-06-27,141.0,141.0,70.5,11.04109589041096,True,False
7202063,Warehouse-Style Condominium on Mint Plaza,789091,South of Market,Entire home/apt,129.0,30,41,167,1.0,1.0,4.9,2,0.34,2011-07-07,129.0,129.0,64.5,14.016438356164384,True,False
7220035,Stylish Suite Charming Secret Court: Hidden Gem,37797558,Nob Hill,Entire home/apt,144.0,2,239,94,1.0,1.0,4.78,2,2.06,2015-07-07,144.0,144.0,72.0,10.013698630136986,True,False
7227910,Pacific Heights View Penthouse with Terrace,32169668,Pacific Heights,Entire home/apt,995.0,4,48,28,4.0,4.5,4.96,6,0.4,2015-04-29,248.75,221.11111111111111,165.83333333333334,10.202739726027398,True,True
7292878,Bernal Heights Nest -Top Location!-,7407016,Bernal Heights,Entire home/apt,112.0,1,140,70,1.0,1.0,4.86,2,1.16,2013-07-10,112.0,112.0,56.0,12.005479452054795,True,False
7327920,Hilltop Hideaway Light Filled Apartment Potrero,29638077,Potrero Hill,Entire home/apt,189.0,4,601,223,1.0,1.0,4.99,3,5.05,2015-03-19,189.0,189.0,63.0,10.315068493150685,True,False
7331464,2br-1ba private guest-suite in Noe Valley,32687481,Noe Valley,Entire home/apt,227.0,2,351,7,2.0,1.0,4.85,5,3.49,2015-05-05,113.5,227.0,45.4,10.186301369863013,True,False
7341076,The Bloomsbury Room,4249288,Excelsior,Private room,90.0,2,98,365,2.0,1.0,4.67,2,0.82,2012-11-26,45.0,90.0,45.0,12.624657534246575,True,False
7342996,Mission/Noe Valley - Katz House Rm 1of3,7212456,Mission,Private room,251.0,5,99,355,1.0,1.0,4.99,2,0.83,2013-07-01,251.0,251.0,125.5,12.03013698630137,True,False
7343245,Elegant 4Bd/2Ba Italianate Victorian,5694640,Pacific Heights,Entire home/apt,808.0,3,125,304,4.0,2.0,4.84,8,1.04,2013-03-30,202.0,404.0,101.0,12.284931506849315,True,True
7345170,Mission/Noe Valley - Katz House Rm 2of3,7212456,Noe Valley,Private room,200.0,5,70,364,1.0,1.0,4.97,2,0.59,2013-07-01,200.0,200.0,100.0,12.03013698630137,True,False
7348398,Unique Castro Neighborhood Rental,38498758,Castro/Upper Market,Private room,122.0,2,362,305,1.0,1.0,4.95,2,3.01,2015-07-14,122.0,122.0,61.0,9.994520547945205,True,False
7386838,Luxe Dogpatch/Potrero home w/view. Walk to water,26325096,Potrero Hill,Entire home/apt,576.0,2,101,340,3.0,2.5,4.88,6,0.84,2015-01-18,192.0,230.4,96.0,10.479452054794521,True,True
7391339,Quiet nice unit near Clement shops,4032093,Inner Richmond,Entire home/apt,126.0,30,3,91,1.0,1.0,5.0,2,0.16,2012-11-01,126.0,126.0,63.0,12.693150684931506,True,False
7393518,"Bright Modern Studio near Flower Mart, SoMa",37191616,South of Market,Entire home/apt,180.0,3,135,354,0.0,1.0,4.56,3,1.12,2015-06-30,inf,180.0,60.0,10.032876712328767,True,False
7421008,Nopa Oasis,33686673,Haight Ashbury,Entire home/apt,118.0,30,137,228,2.0,1.0,4.7,6,1.14,2015-05-18,59.0,118.0,19.666666666666668,10.150684931506849,True,False
7436608,Marina District Apartment,38956179,Marina,Private room,399.0,3,63,35,1.0,1.0,4.76,4,0.53,2015-07-19,399.0,399.0,99.75,9.98082191780822,True,False
7562249,Upscale Oasis in Classic NoPa Victorian Grand Dame,33592967,Western Addition,Entire home/apt,148.0,30,89,167,1.0,1.0,4.85,2,0.74,2015-05-17,148.0,148.0,74.0,10.153424657534247,True,False
7581918,A Marvel in Mount Davidson,39753874,West of Twin Peaks,Entire home/apt,119.0,30,182,230,1.0,1.0,4.73,3,1.52,2015-07-27,119.0,119.0,39.666666666666664,9.95890410958904,True,False
7612118,Pacific Heights Grand Victorian Top Floor Kitchen,20169016,Presidio Heights,Entire home/apt,365.0,1,91,295,1.0,1.0,4.95,2,1.06,2014-08-17,365.0,365.0,182.5,10.901369863013699,True,False
7650309,Lake Street Apartment at Presidio Park,128158942,Presidio,Entire home/apt,293.0,30,9,288,3.0,3.0,4.89,6,0.14,2017-04-29,97.66666666666667,97.66666666666667,48.833333333333336,8.2,True,False
7689528,Spacious Marina Condo Steps to Golden Gate Views!,4037393,Marina,Private room,199.0,2,129,5,1.0,1.0,4.97,1,1.08,2012-11-01,199.0,199.0,199.0,12.693150684931506,True,False
7699276,Two Private bedrooms & bath /Sleep 4/Central SF,40419188,Castro/Upper Market,Private room,347.0,2,12,166,2.0,1.0,5.0,4,0.15,2015-08-03,173.5,347.0,86.75,9.93972602739726,True,False
7699910,2BR Apartment in SF's best neighborhood,38956179,Marina,Entire home/apt,243.0,1,39,307,2.0,1.0,4.92,4,0.63,2015-07-19,121.5,243.0,60.75,9.98082191780822,True,False
7715542,Cozy guest studio in Russian Hill,40534191,Russian Hill,Entire home/apt,167.0,1,585,305,1.0,1.0,4.76,2,4.92,2015-08-04,167.0,167.0,83.5,9.936986301369863,True,False
7754018,Union Square Hotel Studio (4),22267033,Downtown/Civic Center,Entire home/apt,338.0,2,13,365,0.0,1.0,4.92,4,0.11,2014-10-08,inf,338.0,84.5,10.758904109589041,True,False
7764531,Clean & Central Classic in Duboce Tri (2BR+Office),4202870,Castro/Upper Market,Entire home/apt,424.0,3,120,22,2.0,1.0,4.97,4,1.47,2012-11-20,212.0,424.0,106.0,12.64109589041096,True,False
7785897,Sunnyside Bayview Heights Suite,40970701,Bayview,Entire home/apt,110.0,1,132,223,1.0,1.0,4.7,5,1.68,2015-08-09,110.0,110.0,22.0,9.923287671232877,True,False
7808104,"Hummingbird Mural House, quiet Mission Dist Alley",41102404,Mission,Entire home/apt,223.0,3,59,7,2.0,1.0,4.92,4,0.58,2015-08-10,111.5,223.0,55.75,9.92054794520548,True,False
7841744,"Elegant condo w/ office  near parks, museums",5717060,Inner Richmond,Entire home/apt,135.0,30,126,264,1.0,2.0,4.75,2,1.06,2013-04-01,135.0,67.5,67.5,12.27945205479452,True,False
7842771,"Sunny, Russian Hill Flat",33688991,Russian Hill,Entire home/apt,300.0,30,13,133,3.0,2.0,4.54,6,0.11,2015-05-18,100.0,150.0,50.0,10.150684931506849,True,False
7845599,The Ugliest Dump In The World,13320132,Western Addition,Entire home/apt,135.0,30,183,254,0.0,1.0,4.86,4,1.55,2014-03-19,inf,135.0,33.75,11.315068493150685,True,False
7854509,Quirky 2BR/1BA Victorian Gem,41390152,Bernal Heights,Entire home/apt,321.0,2,95,50,2.0,1.0,4.88,4,0.8,2015-08-13,160.5,321.0,80.25,9.912328767123288,True,False
7884875,"Bright, Stylish 2 Bedrm Home, Castro, City Views",23071835,Twin Peaks,Entire home/apt,399.0,4,77,295,2.0,2.0,4.92,4,0.67,2014-10-28,199.5,199.5,99.75,10.704109589041096,True,False
7923146,Sunny 2b/1b with great Bay views!!!,41781093,North Beach,Entire home/apt,399.0,2,188,26,2.0,1.0,4.96,4,1.59,2015-08-18,199.5,399.0,99.75,9.898630136986302,True,False
7930461,Modern suite with private entrance & bathroom,900661,West of Twin Peaks,Entire home/apt,163.0,2,412,59,1.0,1.0,4.84,2,3.45,2011-08-01,163.0,163.0,81.5,13.947945205479453,True,False
7933807,Comfy 2 bedrooms 2 bath + free parking in Parkside,33948993,Outer Sunset,Private room,147.0,2,260,264,2.0,2.0,4.88,6,2.26,2015-05-22,73.5,73.5,24.5,10.139726027397261,True,False
7963103,SF Hotel Studio: Union Square (7),22267033,Downtown/Civic Center,Entire home/apt,366.0,2,15,365,0.0,1.0,4.87,4,0.13,2014-10-08,inf,366.0,91.5,10.758904109589041,True,False
7973781,Victorian 2 BR Walkable to Mission St & Bernal Hts,42080752,Bernal Heights,Entire home/apt,213.0,30,73,125,2.0,1.0,4.74,4,0.62,2015-08-20,106.5,213.0,53.25,9.893150684931507,True,False
8005452,Noe Valley large 2 BR top floor Victorian,42265555,Noe Valley,Entire home/apt,199.0,30,66,304,2.0,1.5,4.8,4,0.56,2015-08-23,99.5,132.66666666666666,49.75,9.884931506849314,True,False
8054733,Cozy Studio in Cow Hollow/Marina,42540814,Marina,Entire home/apt,117.0,30,108,257,1.0,1.0,4.92,2,0.91,2015-08-26,117.0,117.0,58.5,9.876712328767123,True,False
8068539,Modern 3Bd Edwardian Renovated Flat,10162964,Mission,Entire home/apt,300.0,30,22,290,3.0,2.0,4.82,6,0.19,2013-11-21,100.0,150.0,50.0,11.638356164383561,True,False
8082364,Upgraded 2BR nestled in Back Garden,6390702,North Beach,Entire home/apt,185.0,30,77,283,2.0,1.0,4.88,4,0.65,2013-05-14,92.5,185.0,46.25,12.161643835616438,True,False
8117667,Perfect Location! Private bathroom too!,6299109,Inner Sunset,Private room,101.0,3,132,180,1.0,1.0,4.92,2,1.11,2013-05-09,101.0,101.0,50.5,12.175342465753424,True,False
8155586,CASA ONO: 4bd/3ba AmazingView/Luxury/Free Pkg/Cozy,39041682,Excelsior,Entire home/apt,363.0,1,227,218,4.0,3.0,4.89,10,1.92,2015-07-20,90.75,121.0,36.3,9.978082191780821,True,False
8164773,Pristine Studio by Golden Gate Park (30 day disc.),43094128,Haight Ashbury,Entire home/apt,161.0,30,51,104,1.0,1.0,4.92,4,0.44,2015-09-01,161.0,161.0,40.25,9.860273972602739,True,False
8167459,Garden Studio - Private Entry - Near Ocean Beach,42713588,Outer Richmond,Entire home/apt,165.0,2,613,99,1.0,1.0,4.92,2,5.17,2015-08-27,165.0,165.0,82.5,9.873972602739727,True,False
8186958,Beautiful flat in great location,40702493,Haight Ashbury,Entire home/apt,147.0,30,7,139,2.0,1.0,5.0,4,0.26,2015-08-06,73.5,147.0,36.75,9.931506849315069,True,False
8202578,SF Hotel Studio: Union Square (3),22267033,Downtown/Civic Center,Entire home/apt,311.0,2,24,365,0.0,1.0,5.0,4,0.2,2014-10-08,inf,311.0,77.75,10.758904109589041,True,False
8221207,Garden Suite/Private Entrance/Bernal Heights,42995477,Bernal Heights,Entire home/apt,115.0,30,125,193,1.0,1.0,4.74,1,1.11,2015-08-31,115.0,115.0,115.0,9.863013698630137,True,False
8255072,"Lg bedroom with bath, very private.",32206317,Bayview,Private room,95.0,2,175,307,1.0,1.0,4.84,2,1.49,2015-04-29,95.0,95.0,47.5,10.202739726027398,True,False
8271855,Victorian garden apartment,43590469,Presidio Heights,Entire home/apt,130.0,30,10,301,2.0,2.0,4.8,4,0.08,2015-09-07,65.0,65.0,32.5,9.843835616438357,True,False
8272458,Perfect flat for travelers in peaceful Noe Valley,19364894,Noe Valley,Entire home/apt,142.0,2,380,81,1.0,1.0,4.86,2,3.36,2014-08-03,142.0,142.0,71.0,10.93972602739726,True,False
8275596,"SUnnyside Suite- w/private bathrm,entrance & patio",23621923,Outer Mission,Private room,94.0,2,302,294,1.0,1.0,4.91,2,2.54,2014-11-11,94.0,94.0,47.0,10.665753424657535,True,False
8287266,"Explore Vibrant Castro from a Peaceful, Baby-Blue Victorian",43695190,Castro/Upper Market,Private room,112.0,2,438,265,1.0,1.0,4.84,2,3.72,2015-09-08,112.0,112.0,56.0,9.841095890410958,True,False
8309401,Large Suite in Victorian,10501924,Western Addition,Entire home/apt,82.0,30,62,208,1.0,1.0,4.69,1,0.52,2013-12-08,82.0,82.0,82.0,11.591780821917808,True,False
8351923,Cozy Garden Unit with All Amenities,8146166,West of Twin Peaks,Entire home/apt,111.0,2,501,282,0.0,1.0,4.95,2,4.22,2013-08-14,inf,111.0,55.5,11.90958904109589,True,False
8352275,Cozy Room in Sight of the Sea,11512680,Seacliff,Private room,113.0,1,862,316,1.0,1.0,4.94,2,7.26,2014-01-21,113.0,113.0,56.5,11.471232876712328,True,False
8382187,"In-law studio, wet bar, near beach",44172059,Outer Richmond,Entire home/apt,114.0,1,291,143,1.0,1.0,4.58,2,2.46,2015-09-14,114.0,114.0,57.0,9.824657534246576,True,False
8464365,Spacious room in a Noe Valley condo with a view,2846262,Noe Valley,Private room,200.0,1,45,135,1.0,2.0,5.0,2,0.55,2012-07-06,200.0,100.0,100.0,13.016438356164384,True,False
8472927,Spacious charming 1 bedroom suite!,28932312,West of Twin Peaks,Entire home/apt,139.0,3,113,153,1.0,1.0,4.89,3,0.97,2015-03-07,139.0,139.0,46.333333333333336,10.347945205479451,True,False
8474183,"Urban retreat + Parking, minutes to UCSF MB & more",26860112,Outer Mission,Entire home/apt,139.0,2,272,86,1.0,1.0,4.87,4,2.42,2015-01-28,139.0,139.0,34.75,10.452054794520548,True,False
8489712,The V - An elegant modern studio,44713280,Downtown/Civic Center,Entire home/apt,95.0,30,28,272,0.0,1.0,4.86,2,0.24,2015-09-21,inf,95.0,47.5,9.805479452054794,True,False
8500048,"Beautiful, Stylish apt. near UCSF & GG Park",1371443,Inner Sunset,Entire home/apt,100.0,30,125,46,1.0,1.0,4.83,2,1.06,2011-11-04,100.0,100.0,50.0,13.687671232876712,True,False
8568826,Home with view and free parking,34799523,Bernal Heights,Private room,108.0,3,52,216,1.0,1.0,4.88,2,0.44,2015-06-02,108.0,108.0,54.0,10.10958904109589,True,False
8578964,Gorgeous Loft with Amazing Light in SOMA,7137924,South of Market,Entire home/apt,375.0,30,10,198,2.0,2.0,5.0,4,0.12,2013-06-26,187.5,187.5,93.75,12.043835616438356,True,False
